DIM	SIZE	STATE	EPS	S	q[0]	p[0]	Q[0].re	Q[0].im	P[0].re	P[0].im	c[0].re	c[0].im	c[1].re	c[1].im	c[2].re	c[2].im	c[3].re	c[3].im	c[4].re	c[4].im	c[5].re	c[5].im	c[6].re	c[6].im	c[7].re	c[7].im	c[8].re	c[8].im	c[9].re	c[9].im	c[10].re	c[10].im	c[11].re	c[11].im	c[12].re	c[12].im	c[13].re	c[13].im	c[14].re	c[14].im	c[15].re	c[15].im	c[16].re	c[16].im	c[17].re	c[17].im	c[18].re	c[18].im	c[19].re	c[19].im	c[20].re	c[20].im	c[21].re	c[21].im	c[22].re	c[22].im	c[23].re	c[23].im	c[24].re	c[24].im	c[25].re	c[25].im	c[26].re	c[26].im	c[27].re	c[27].im	c[28].re	c[28].im	c[29].re	c[29].im	c[30].re	c[30].im	c[31].re	c[31].im	c[32].re	c[32].im	c[33].re	c[33].im	c[34].re	c[34].im	c[35].re	c[35].im	c[36].re	c[36].im	c[37].re	c[37].im	c[38].re	c[38].im	c[39].re	c[39].im	c[40].re	c[40].im	c[41].re	c[41].im	c[42].re	c[42].im	c[43].re	c[43].im	c[44].re	c[44].im	c[45].re	c[45].im	c[46].re	c[46].im	c[47].re	c[47].im	c[48].re	c[48].im	c[49].re	c[49].im
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.7888543819998322 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.34198495814573904 	 0	 0.081039693365356338 	 0	 -0.068574331926332804 	 0	 -0.04347181970950998 	 0	 -0.0040578109946226926 	 0	 0.016173759522840191 	 0	 0.021246432874876178 	 0	 -0.0012565492361814429 	 0	 -0.01935051145072678 	 0	 -0.0049506948557826143 	 0	 0.012444063766868621 	 0	 0.00610077482311276 	 0	 -0.0059990806270626947 	 0	 -0.0048485622564327828 	 0	 0.0016940598771348825 	 0	 0.0028556119013273215 	 0	 0.0004313049479874846 	 0	 -0.0010206834866916094 	 0	 -0.00093759730091554506 	 0	 -0.00027348137394920115 	 0	 0.00049202231673694261 	 0	 0.00095715308764529963 	 0	 0.00034393406002973569 	 0	 -0.0011253503715102334 	 0	 -0.00118170577542051 	 0	 0.00093865715940448838 	 0	 0.0018018390560781531 	 0	 -0.00056273952430330968 	 0	 -0.0021200155205815261 	 0	 0.00013603522608043802 	 0	 0.0021449098341278371 	 0	 0.00024340918592352117 	 0	 -0.001938991156249417 	 0	 -0.00051905131803708763 	 0	 0.001587089472407844 	 0	 0.00067016918091837899 	 0	 -0.0011740136155701116 	 0	 -0.00070306273737301363 	 0	 0.00077063837271467437 	 0	 0.00064157046544535679 	 0	 -0.00042700984284365121 	 0	 -0.00051837991500101042 	 0	 0.00017073837127141805 	 0	 0.00036791983235354392 	 0	 -8.9982471485633244e-06 	 0	 -0.00022114085624523957 	 0	 -6.7328525543161794e-05 	 0	 0.00010217579893029031 	 0	 7.8539795341165745e-05 	 0	 -2.6678667516659095e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.6770509831248426 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.3402537914601364 	 0	 0.075658368505951493 	 0	 -0.069412316884154335 	 0	 -0.040675921598118676 	 0	 -0.0029740494480487273 	 0	 0.015218396753566163 	 0	 0.02047101899452514 	 0	 -0.0012788019529554251 	 0	 -0.018956466348111673 	 0	 -0.0045471979278162537 	 0	 0.012345111274052405 	 0	 0.0056546313679179108 	 0	 -0.0060759945292088438 	 0	 -0.0045138550598397154 	 0	 0.0018444946264331138 	 0	 0.0026728591351032069 	 0	 0.00027771702710053495 	 0	 -0.00097058169799451167 	 0	 -0.00081982352760563064 	 0	 -0.00023415614996061731 	 0	 0.0004243883760522914 	 0	 0.00087412131319671731 	 0	 0.00036355651691844811 	 0	 -0.0010358694229699297 	 0	 -0.0011645147190547068 	 0	 0.0008674865390452519 	 0	 0.0017623908752064546 	 0	 -0.00052226758073824339 	 0	 -0.0020723388591979371 	 0	 0.00012857268563477603 	 0	 0.0021002453431188928 	 0	 0.00022251244664448703 	 0	 -0.0019048160397499231 	 0	 -0.00047830195939221789 	 0	 0.0015670591473202571 	 0	 0.00061930101481970183 	 0	 -0.0011684857818151095 	 0	 -0.00065108503584768173 	 0	 0.00077750413712083621 	 0	 0.00059552684480304217 	 0	 -0.00044262306057079188 	 0	 -0.00048274855161260864 	 0	 0.00019079753482077977 	 0	 0.00034453261722408612 	 0	 -2.928986404375425e-05 	 0	 -0.00020947976446922346 	 0	 -5.0372051578615468e-05 	 0	 9.9907474892881086e-05 	 0	 6.7481337907983658e-05 	 0	 -3.0304185666461911e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.5652475842498532 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33864084104819542 	 0	 0.070339227373746899 	 0	 -0.070189830750112758 	 0	 -0.037895330468644767 	 0	 -0.0019660245490149744 	 0	 0.014251901853857803 	 0	 0.019748331302751974 	 0	 -0.0012811005541038913 	 0	 -0.018587788526811855 	 0	 -0.0041622291327251554 	 0	 0.012250845168813329 	 0	 0.0052211777780710412 	 0	 -0.0061456698807132587 	 0	 -0.0041852582379742504 	 0	 0.0019831214776717351 	 0	 0.0024908083862263675 	 0	 0.0001355560247175365 	 0	 -0.00091765590651402668 	 0	 -0.00071045037686205106 	 0	 -0.0001993081827586395 	 0	 0.0003612627789356143 	 0	 0.00079572282800377157 	 0	 0.00038226258314158631 	 0	 -0.00095018494220964588 	 0	 -0.0011490762057979869 	 0	 0.00079877252196672267 	 0	 0.0017262335031120782 	 0	 -0.00048280954075143869 	 0	 -0.0020284313408949236 	 0	 0.00012086039421891423 	 0	 0.0020589973938318178 	 0	 0.0002027862126716059 	 0	 -0.0018731672187181144 	 0	 -0.00043923855209687933 	 0	 0.001548418425858772 	 0	 0.00057024401885889559 	 0	 -0.0011632119436223529 	 0	 -0.00060072057915492173 	 0	 0.0007836718908922378 	 0	 0.00055067102722732757 	 0	 -0.00045688126184292122 	 0	 -0.00044775668264992791 	 0	 0.00020918438521883779 	 0	 0.0003212125700797303 	 0	 -4.792054051915953e-05 	 0	 -0.00019737244018692401 	 0	 -3.4789040352100508e-05 	 0	 9.6799657908023951e-05 	 0	 5.7311778871750692e-05 	 0	 -3.2854349798123621e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.4534441853748636 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33714478230762968 	 0	 0.065077803513700891 	 0	 -0.070908180694377002 	 0	 -0.035129014741344992 	 0	 -0.001032554278860745 	 0	 0.013275148469590235 	 0	 0.019077825420201856 	 0	 -0.0012649254804570631 	 0	 -0.01824449505222597 	 0	 -0.0037944461356909441 	 0	 0.012161615861877724 	 0	 0.0047995215763367788 	 0	 -0.0062085729385696125 	 0	 -0.0038623713604157362 	 0	 0.002110369128309534 	 0	 0.0023094553845516021 	 0	 4.5140672594278978e-06 	 0	 -0.00086215307471088174 	 0	 -0.00060931697726163212 	 0	 -0.00016858038210196491 	 0	 0.00030261917547850289 	 0	 0.00072160134556687372 	 0	 0.00039997784392569976 	 0	 -0.0008680134424339437 	 0	 -0.0011352563400687319 	 0	 0.0007323392491967929 	 0	 0.0016932128643490469 	 0	 -0.00044430202089019478 	 0	 -0.0019881503970834427 	 0	 0.00011293147736714295 	 0	 0.0020210564834140746 	 0	 0.00018412862337754423 	 0	 -0.0018439794367514229 	 0	 -0.0004017224175000684 	 0	 0.0015311483225061025 	 0	 0.0005228529563190685 	 0	 -0.00115821429023799 	 0	 -0.00055184232784088745 	 0	 0.00078919512526198755 	 0	 0.00050691135489361338 	 0	 -0.0004698568831301236 	 0	 -0.00041335705136050102 	 0	 0.00022597747249296837 	 0	 0.00029795820667559604 	 0	 -6.4963229540871602e-05 	 0	 -0.0001848581636644171 	 0	 -2.0521593165173133e-05 	 0	 9.2922701724639038e-05 	 0	 4.7994802633295813e-05 	 0	 -3.4418066326860442e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.3416407864998741 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33576438857654722 	 0	 0.059869697951628671 	 0	 -0.071568574818758862 	 0	 -0.032375944997190036 	 0	 -0.00017254463154708896 	 0	 0.012288982428774336 	 0	 0.018458996057447535 	 0	 -0.0012317255298569616 	 0	 -0.017926599694234369 	 0	 -0.0034425290865470774 	 0	 0.012077745810634378 	 0	 0.0043887799422688183 	 0	 -0.006265133986295115 	 0	 -0.0035447923879317936 	 0	 0.0022266338604458331 	 0	 0.0021287867693212245 	 0	 -0.00011569400883053763 	 0	 -0.0008043077073015037 	 0	 -0.00051627368631899245 	 0	 -0.00014162805043241818 	 0	 0.00024843211406423536 	 0	 0.00065141056618775461 	 0	 0.00041663458667400705 	 0	 -0.00078907780201113319 	 0	 -0.001122932274544782 	 0	 0.00066801334381538357 	 0	 0.0016631872225065416 	 0	 -0.00040668067141756426 	 0	 -0.0019513646551737236 	 0	 0.0001048155061720151 	 0	 0.001986321532076877 	 0	 0.00016644291607102065 	 0	 -0.0018171922710593291 	 0	 -0.0003656204796192023 	 0	 0.0015152309907764208 	 0	 0.00047698779883215782 	 0	 -0.0011535128989531766 	 0	 -0.00050432737724225311 	 0	 0.00079412277627751847 	 0	 0.00046415880592948043 	 0	 -0.00048161635532036951 	 0	 -0.00037950336483976447 	 0	 0.00024124891255606839 	 0	 0.00027476738542867452 	 0	 -8.0484948949556315e-05 	 0	 -0.0001719741674881161 	 0	 -7.5165013561939191e-06 	 0	 8.8343880284743351e-05 	 0	 3.9497025349628156e-05 	 0	 -3.508056101374409e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.2298373876248845 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.3344985297000887 	 0	 0.054710573980991745 	 0	 -0.072172124103047547 	 0	 -0.029635093873777434 	 0	 0.00061501179934487214 	 0	 0.011294223948223324 	 0	 0.017891376683108366 	 0	 -0.001182920323830909 	 0	 -0.017634113394212843 	 0	 -0.0031051788986071046 	 0	 0.011999530348079107 	 0	 0.0039880790087316693 	 0	 -0.0063157481671558382 	 0	 -0.0032321178508014914 	 0	 0.0023322801608191704 	 0	 0.0019487808434253977 	 0	 -0.00022533097622307052 	 0	 -0.00074434285409970139 	 0	 -0.00043118206497238327 	 0	 -0.00011811790155743409 	 0	 0.00019867724558719015 	 0	 0.00058481339903897742 	 0	 0.00043217145525524878 	 0	 -0.00071310678198610469 	 0	 -0.0011119918121184061 	 0	 0.00060562374046482315 	 0	 0.0016360268052091251 	 0	 -0.00036988027978366737 	 0	 -0.0019179536408264481 	 0	 9.6538803775621015e-05 	 0	 0.0019546996936943757 	 0	 0.00014963700119230861 	 0	 -0.0017927500611395997 	 0	 -0.00033080480547056338 	 0	 0.0015006497622313479 	 0	 0.00043251330355446952 	 0	 -0.0011491258641417111 	 0	 -0.00045805662527826274 	 0	 0.00079849941597815181 	 0	 0.00042232678609356589 	 0	 -0.00049222032617768797 	 0	 -0.00034615022264724633 	 0	 0.00025506461093138463 	 0	 0.00025163736811045816 	 0	 -9.4546980187584784e-05 	 0	 -0.00015875581014750299 	 0	 4.2749068742755268e-06 	 0	 8.3127644904835797e-05 	 0	 3.1787901082663196e-05 	 0	 -3.4923684691184369e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.1180339887498951 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33334617071126788 	 0	 0.049596152038452586 	 0	 -0.072719844194046188 	 0	 -0.026905435949723357 	 0	 0.0013310371209712762 	 0	 0.010291669790487921 	 0	 0.017374539216721514 	 0	 -0.0011199027276380877 	 0	 -0.01736704469258412 	 0	 -0.0027811155533893871 	 0	 0.011927238443851651 	 0	 0.0035965531613615562 	 0	 -0.0063607762500330536 	 0	 -0.0029239430126587109 	 0	 0.0024276412914236616 	 0	 0.0017694083038394615 	 0	 -0.00032463751125186502 	 0	 -0.00068247108726592965 	 0	 -0.00035391485273036732 	 0	 -9.7727101055429061e-05 	 0	 0.00015333150981543923 	 0	 0.00052148119878223348 	 0	 0.00044653313335630727 	 0	 -0.00063983454980358497 	 0	 -0.001102333040810632 	 0	 0.00054500151322665294 	 0	 0.0016116134598388896 	 0	 -0.00033383486621146045 	 0	 -0.0018878075043189174 	 0	 8.8124739881006422e-05 	 0	 0.0019261061814450189 	 0	 0.00013362305129483687 	 0	 -0.0017706018427059379 	 0	 -0.0002971521588968035 	 0	 0.0014873891816599052 	 0	 0.00038929860185546407 	 0	 -0.0011450694150936698 	 0	 -0.0004129144485846788 	 0	 0.0008023654273253552 	 0	 0.00038133092497297417 	 0	 -0.00050172386406495319 	 0	 -0.00031325304596850314 	 0	 0.00026748446772838008 	 0	 0.00022856487739254095 	 0	 -0.00010720505042298862 	 0	 -0.00014523674339100799 	 0	 1.4896906866544232e-05 	 0	 7.733587299177829e-05 	 0	 2.4839635760962769e-05 	 0	 -3.4026209247833615e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -1.0062305898749055 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33230637062413543 	 0	 0.044522204660826403 	 0	 -0.073212657040389456 	 0	 -0.024185947618558294 	 0	 0.0019763693308059013 	 0	 0.0092820953752406465 	 0	 0.016908093746331967 	 0	 -0.0010440412275660063 	 0	 -0.017125400118052823 	 0	 -0.002469076429124709 	 0	 0.011861113398892299 	 0	 0.0032133443407809984 	 0	 -0.0064005453292515927 	 0	 -0.0026198620211197437 	 0	 0.002513019811550016 	 0	 0.001590632950265569 	 0	 -0.00041383246409293123 	 0	 -0.00061889545511850327 	 0	 -0.00028435594377268291 	 0	 -8.0142326593561446e-05 	 0	 0.00011237330454088404 	 0	 0.00046109301554145553 	 0	 0.00045967005608538701 	 0	 -0.00056900020875483889 	 0	 -0.0010938640008282458 	 0	 0.00048597970203854784 	 0	 0.0015898403392888192 	 0	 -0.00029847777209271952 	 0	 -0.001860826770543848 	 0	 7.9594014318024885e-05 	 0	 0.0019004641082587927 	 0	 0.0001183171026343774 	 0	 -0.001750701286876295 	 0	 -0.00026454356674525999 	 0	 0.0014754350386459933 	 0	 0.0003472167985471214 	 0	 -0.0011413580230329342 	 0	 -0.00036878838629008395 	 0	 0.00080575716337661848 	 0	 0.00034108887632654515 	 0	 -0.00051017664346166675 	 0	 -0.00028076800728795874 	 0	 0.00027856256438085861 	 0	 0.00020554615152361421 	 0	 -0.00011850949851194773 	 0	 -0.00013144907389478871 	 0	 2.4389505467440778e-05 	 0	 7.1028109022088678e-05 	 0	 1.8627108753063304e-05 	 0	 -3.2464114709418226e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -0.89442719099991608 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33137828133754549 	 0	 0.039484551516187766 	 0	 -0.073651392375953403 	 0	 -0.021475606953112323 	 0	 0.0025517633971472351 	 0	 0.0082662568491978835 	 0	 0.016491688270772305 	 0	 -0.00095668226927709578 	 0	 -0.01690918453957533 	 0	 -0.0021678146509680968 	 0	 0.01180137347511836 	 0	 0.002837601347378206 	 0	 -0.006435349459583981 	 0	 -0.0023194680464282999 	 0	 0.0025886880519965464 	 0	 0.0014124123739645239 	 0	 -0.00049311310478126992 	 0	 -0.00055381041462079382 	 0	 -0.00022240036426418865 	 0	 -6.5058846376638249e-05 	 0	 7.5782638097399139e-05 	 0	 0.00040333485704942642 	 0	 0.00047153814909030106 	 0	 -0.00050034733265870326 	 0	 -0.0010865023830249879 	 0	 0.00042839313780972305 	 0	 0.0015706116171226587 	 0	 -0.0002637417418656458 	 0	 -0.0018369221122066901 	 0	 7.0964930668093094e-05 	 0	 0.001877704341861414 	 0	 0.00010363866821766287 	 0	 -0.0017330066446372011 	 0	 -0.00023286389627782421 	 0	 0.0014647743957355111 	 0	 0.00030614458070345548 	 0	 -0.0011380044976805855 	 0	 -0.00032556883074959583 	 0	 0.00080870709115974 	 0	 0.00030152012220716306 	 0	 -0.00051762311277071208 	 0	 -0.00024865196053600221 	 0	 0.00028834733262426656 	 0	 0.00018257699640731451 	 0	 -0.00012850542521402168 	 0	 -0.00011742351976832845 	 0	 3.2788556874844487e-05 	 0	 6.4261798493737101e-05 	 0	 1.3127801857057981e-05 	 0	 -3.0310868230163965e-05 	 0
1 	 50 	 1 	 0.10000000000000001 	 0 	 -0.78262379212492661 	 0 	 0.17677669529663689 	 0	 0 	 5.6568542494923797	 0.33056114664796815 	 0	 0.0344790545020194 	 0	 -0.074036789054412688 	 0	 -0.018773393561353748 	 0	 0.0030578922321100716 	 0	 0.0072448931185998674 	 0	 0.016125008466590096 	 0	 -0.00085915256095305881 	 0	 -0.016718401481999181 	 0	 -0.001876097460850623 	 0	 0.011748212461372589 	 0	 0.0024684791484387071 	 0	 -0.0064654502275141162 	 0	 -0.0020223534093035391 	 0	 0.0026548885421102757 	 0	 0.001234698628706214 	 0	 -0.0005626553452384405 	 0	 -0.00048740274460436607 	 0	 -0.0001679542511307483 	 0	 -5.21796139890899e-05 	 0	 4.3541265785900615e-05 	 0	 0.00034789896181579093 	 0	 0.00048209859451249347 	 0	 -0.00043362350530079107 	 0	 -0.0010801752580844295 	 0	 0.00037207826639090621 	 0	 0.0015538422315630478 	 0	 -0.00022955899903247379 	 0	 -0.0018160141458148714 	 0	 6.2253660932656981e-05 	 0	 0.0018577653742123121 	 0	 8.9510361184466872e-05 	 0	 -0.0017174806965833849 	 0	 -0.0002020014427148727 	 0	 0.0014553956133790769 	 0	 0.00026596183513722695 	 0	 -0.001135020073675838 	 0	 -0.00028314872456299293 	 0	 0.00081124392064369291 	 0	 0.00026254578050233354 	 0	 -0.00052410264484259255 	 0	 -0.00021686237167259107 	 0	 0.00029688170612432539 	 0	 0.00015965283534299048 	 0	 -0.0001372328280144034 	 0	 -0.00010318956240884255 	 0	 4.0125866625815197e-05 	 0	 5.7092515543902499e-05 	 0	 8.3217355515655099e-06 	 0	 -2.7637695790972527e-05 	 0
