xgrid, wave0_r, wave0_i waveout0_r, waveout0_i
2.000000000000, -0.000000013901, -0.000000000000, 0.000000000000, 0.000000000000 
2.015625000000, -0.000000010405, -0.000000000000, 0.000000000000, 0.000000000000 
2.031250000000, -0.000000007770, -0.000000000000, 0.000000000000, 0.000000000000 
2.046875000000, -0.000000005787, -0.000000000000, 0.000000000000, 0.000000000000 
2.062500000000, -0.000000004300, -0.000000000000, 0.000000000000, 0.000000000000 
2.078125000000, -0.000000003187, -0.000000000000, 0.000000000000, 0.000000000000 
2.093750000000, -0.000000002357, -0.000000000000, 0.000000000000, 0.000000000000 
2.109375000000, -0.000000001738, -0.000000000000, 0.000000000000, 0.000000000000 
2.125000000000, -0.000000001279, -0.000000000000, 0.000000000000, 0.000000000000 
2.140625000000, 0.000000041527, 0.000000000000, 0.000000000000, 0.000000000000 
2.156250000000, 0.000000055460, 0.000000000000, 0.000000000000, 0.000000000000 
2.171875000000, 0.000000073886, 0.000000000000, 0.000000000000, 0.000000000000 
2.187500000000, 0.000000098194, 0.000000000000, 0.000000000000, 0.000000000000 
2.203125000000, 0.000000130182, 0.000000000000, 0.000000000000, 0.000000000000 
2.218750000000, 0.000000172168, 0.000000000000, 0.000000000000, 0.000000000000 
2.234375000000, 0.000000227141, 0.000000000000, 0.000000000000, 0.000000000000 
2.250000000000, 0.000000298936, 0.000000000000, 0.000000000000, 0.000000000000 
2.265625000000, 0.000000392465, 0.000000000000, 0.000000000000, 0.000000000000 
2.281250000000, 0.000000513999, 0.000000000000, 0.000000000000, 0.000000000000 
2.296875000000, 0.000000671528, 0.000000000000, 0.000000000000, 0.000000000000 
2.312500000000, 0.000000875196, 0.000000000000, 0.000000000000, 0.000000000000 
2.328125000000, 0.000001137854, 0.000000000000, 0.000000000000, 0.000000000000 
2.343750000000, 0.000001475732, 0.000000000000, 0.000000000000, 0.000000000000 
2.359375000000, 0.000001909273, 0.000000000000, 0.000000000000, 0.000000000000 
2.375000000000, 0.000002464156, 0.000000000000, 0.000000000000, 0.000000000000 
2.390625000000, 0.000003172548, 0.000000000000, 0.000000000000, 0.000000000000 
2.406250000000, 0.000004074626, 0.000000000000, 0.000000000000, 0.000000000000 
2.421875000000, 0.000005220440, 0.000000000000, 0.000000000000, 0.000000000000 
2.437500000000, 0.000006672156, 0.000000000000, -0.000000000248, -0.000000000000 
2.453125000000, 0.000008506776, 0.000000000000, -0.000000000342, -0.000000000000 
2.468750000000, 0.000010819408, 0.000000000000, -0.000000000472, -0.000000000000 
2.484375000000, 0.000013727192, 0.000000000000, -0.000000000650, -0.000000000000 
2.500000000000, 0.000017373992, 0.000000000000, -0.000000001220, -0.000000000000 
2.515625000000, 0.000021935990, 0.000000000000, -0.000000001666, -0.000000000000 
2.531250000000, 0.000027628326, 0.000000000000, -0.000000002268, -0.000000000000 
2.546875000000, 0.000034712957, 0.000000000000, -0.000000003081, -0.000000000000 
2.562500000000, 0.000043507925, 0.000000000000, -0.000000004173, -0.000000000000 
2.578125000000, 0.000054398239, 0.000000000000, -0.000000007600, -0.000000000000 
2.593750000000, 0.000067848620, 0.000000000000, -0.000000010216, -0.000000000000 
2.609375000000, 0.000084418359, 0.000000000000, -0.000000013699, -0.000000000000 
2.625000000000, 0.000104778580, 0.000000000000, -0.000000018321, -0.000000000000 
2.640625000000, 0.000129732210, 0.000000000000, -0.000000024440, -0.000000000000 
2.656250000000, 0.000160237012, 0.000000000000, -0.000000043160, -0.000000000000 
2.671875000000, 0.000197432012, 0.000000000000, -0.000000057137, -0.000000000000 
2.687500000000, 0.000242667722, 0.000000000000, -0.000000075446, -0.000000000000 
2.703125000000, 0.000297540554, 0.000000000000, -0.000000099370, -0.000000000000 
2.718750000000, 0.000363931822, 0.000000000000, -0.000000130547, -0.000000000000 
2.734375000000, 0.000444051771, 0.000000000000, -0.000000171069, -0.000000000000 
2.750000000000, 0.000540489040, 0.000000000000, -0.000000291521, -0.000000000000 
2.765625000000, 0.000656265975, 0.000000000000, -0.000000379108, -0.000000000000 
2.781250000000, 0.000794900180, 0.000000000000, -0.000000491759, -0.000000000000 
2.796875000000, 0.000960472674, 0.000000000000, -0.000000636268, -0.000000000000 
2.812500000000, 0.001157702955, 0.000000000000, -0.000000821156, -0.000000000000 
2.828125000000, 0.001392031238, 0.000000000000, -0.000001057084, -0.000000000000 
2.843750000000, 0.001669708012, 0.000000000000, -0.000001738506, -0.000000000000 
2.859375000000, 0.001997891007, 0.000000000000, -0.000002221055, -0.000000000000 
2.875000000000, 0.002384749484, 0.000000000000, -0.000002830371, -0.000000000000 
2.890625000000, 0.002839575666, 0.000000000000, -0.000003597731, -0.000000000000 
2.906250000000, 0.003372902900, 0.000000000000, -0.000004561585, -0.000000000000 
2.921875000000, 0.003996629987, 0.000000000000, -0.000005769060, -0.000000000000 
2.937500000000, 0.004724150851, 0.000000000000, -0.000007277750, -0.000000000000 
2.953125000000, 0.005570488503, 0.000000000000, -0.000011494531, -0.000000000000 
2.968750000000, 0.006552431933, 0.000000000000, -0.000014391111, -0.000000000000 
2.984375000000, 0.007688674313, 0.000000000000, -0.000017972231, -0.000000000000 
3.000000000000, 0.008999950531, 0.000000000000, -0.000022387970, -0.000000000000 
3.015625000000, 0.010509171768, 0.000000000000, -0.000027818450, -0.000000000000 
3.031250000000, 0.012241554471, 0.000000000000, -0.000034479191, -0.000000000000 
3.046875000000, 0.014224740718, 0.000000000000, -0.000042627275, -0.000000000000 
3.062500000000, 0.016488906654, 0.000000000000, -0.000052568411, -0.000000000000 
