index, c_real, c_imag 
0, -0.997009049730, -0.000000000000 
1, -0.063925014123, 0.000000000000 
2, 0.043350269734, -0.000000000000 
3, 0.000866394654, 0.000000000000 
4, -0.002420881039, 0.000000000000 
5, 0.000224141437, -0.000000000000 
6, 0.000106526332, -0.000000000000 
7, -0.000027596664, 0.000000000000 
8, 0.000002390540, -0.000000000000 
9, -0.000000656517, -0.000000000000 
10, -0.000001934316, 0.000000000000 
11, 0.000001651693, 0.000000000000 
12, -0.000000399658, -0.000000000000 
13, -0.000000902691, -0.000000000000 
14, 0.000001918216, 0.000000000000 
15, 0.000000613376, 0.000000000000 
16, -0.000002835446, -0.000000000000 
17, -0.000000745839, -0.000000000000 
18, 0.000003156248, 0.000000000000 
19, 0.000001058926, 0.000000000000 
